transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes
ff2092a2-5b7d-4c94-b93f-470d3f0ee2be,2025-02-15 14:34:00,6247.5,SEK,SE8902HUPY67929894959123,SE8902MQJP11380705638246,Sweden,Växjö,Sweden,Jönköping,outgoing,
f555b8b0-cacc-431a-aca9-f336576a891b,2025-03-07 23:40:00,45165.49,SEK,SE8902VAPD72818464374400,SE8902KEUK66106098793775,Sweden,Borlänge,Sweden,Umeå,outgoing,
3e248118-3026-45db-ac35-b5c26a7bbb9a,2025-01-26 11:40:00,536.74,SEK,SE8902TSLW64629501935121,SE8902YFUG89397049014204,Sweden,Uddevalla,Sweden,Västerås,incoming,
da71844f-21dc-444c-9b2e-3c924b3f4af3,2025-04-07 23:08:00,21108.78,SEK,SE8902GRHA70024737117241,SE8902FPGB53740832393246,Sweden,Örnsköldsvik,Sweden,Jönköping,outgoing,
2261486c-0da3-4831-99e1-29814433534b,2025-01-20 04:30:00,20362.68,SEK,SE8902XETE95068684209773,SE8902VATX29635590400151,Sweden,Lidköping,Sweden,Falun,incoming,
0b31655e-e683-4980-afea-dd0cb128d785,2025-02-09 20:34:00,39826.16,SEK,SE8902LJOL22570334014589,SE8902XEKA11659742485329,Sweden,Piteå,Sweden,Kristianstad,incoming,
9fbed290-ad2a-4831-bc4a-cdd72b134a20,2025-01-03 15:43:00,15693.57,SEK,SE8902QCNP19721394374879,SE8902XUOQ37054183061149,Sweden,Nyköping,Sweden,Örebro,incoming,
e86c62ed-c865-4a8a-9b7c-afa48711093e,2025-02-11 21:41:00,2481.09,SEK,SE8902XTMW65537920620819,SE8902QYSY81014676327000,Sweden,Örebro,Sweden,Ängelholm,outgoing,
d16fd6cf-a2bf-4781-b5fd-94213ea72550,2025-04-04 01:45:00,3754.16,SEK,SE8902RWKL37240797745939,SE8902FHHP30665400671103,Sweden,Halmstad,Sweden,Nyköping,incoming,
3141ed1d-22b7-48e5-8696-a896c6a0d167,2025-05-18 00:42:00,28148.44,SEK,SE8902BBBD92900838719471,SE8902XJXO24323243710044,Sweden,Trelleborg,Sweden,Motala,outgoing,
f8465dcb-f66d-4c07-88b2-39c58cf32ff7,2025-01-15 13:14:00,21072.63,SEK,SE8902EBWI20739935052200,SE8902YRPI91283893221753,Sweden,Motala,Sweden,Örebro,incoming,
049d3274-e912-4fbe-b3a6-5053fb0c3fc9,2025-03-19 15:45:00,41581.55,SEK,SE8902IPMR06918676283049,SE8902ROFI55976431488069,Sweden,Södertälje,Sweden,Uddevalla,outgoing,
ad33464d-08bb-45ff-a8c9-3b5ff1ff8851,2025-03-31 05:06:00,733.99,SEK,SE8902RMLX84077931088026,SE8902LQPT91446488103734,Sweden,Lidingö,Sweden,Lidingö,outgoing,
44346ff1-ca78-42cc-a35d-d09eb7c38b8a,2025-02-22 02:24:00,32501.61,SEK,SE8902NZPO70353430427963,SE8902QUFJ50463670043368,,Göteborg,Sweden,Uppsala,incoming,Tax refund
43028e8c-31f5-40f2-87ea-53ecacb06efb,2025-01-27 04:13:00,49186.59,SEK,SE8902XNTB41827621868449,SE8902IWYC64669423845053,Sweden,Landskrona,Sweden,,incoming,Rent transfer
42099361-786a-4001-8965-831dd69df345,2025-05-10 00:06:00,8806.56,SEK,SE8902EQCK63728076800609,SE8902JIJC96071565969922,Sweden,Kalmar,Sweden,,incoming,Mobile recharge
e6a0cc37-67c4-4306-b184-319e897f55b5,2025-01-14 07:30:00,3749.24,SEK,SE8902IAZC69283036911026,SE8902AGTC76402704279286,Sweden,Umeå,Sweden,Karlstad,outgoing,
9f9f548c-40f2-4e10-b39e-2599a3c697e1,2025-05-16 11:02:00,46671.83,SEK,SE8902JFQL02168511886094,SE8902NMLM36956633220058,Sweden,Mölndal,Sweden,Luleå,outgoing,
97dc8f9a-66f1-4ba9-a732-f600cebe35fd,2025-01-07 04:44:00,43232.27,SEK,SE8902PVMT99502269929745,SE8902CRCW34066239004922,Sweden,Karlskoga,Sweden,Linköping,outgoing,
5ed8c931-eba1-4faa-902d-3d9991ac6df3,2025-02-18 13:44:00,34514.08,SEK,SE8902WQME16820619653293,SE8902KSGB25510595835295,Sweden,Karlskrona,Sweden,Södertälje,incoming,
48fddff2-044e-486e-8212-e3802b18fbdf,2025-01-03 11:13:00,31840.68,SEK,SE8902SJTM65462604716724,SE8902WZEL99650586037049,Sweden,Borlänge,Sweden,Trollhättan,incoming,
734a9c0d-da61-4fac-85c5-aa10870a239d,2025-03-28 06:44:00,13740.86,SEK,SE8902OLFT37200388827050,SE8902BBDN08764843226603,Sweden,Luleå,Sweden,Borlänge,outgoing,
190c63ad-46f9-4955-be24-f7851529ff4d,2025-03-04 07:39:00,27944.41,SEK,SE8902QRLT89568280421783,SE8902PVMT99502269929745,Sweden,Borlänge,Sweden,Västerås,outgoing,
68ee90e9-de2d-4567-8b53-7939bda2d556,2025-03-07 22:16:00,27273.58,SEK,SE8902YORA10515982490383,SE8902AXQM18280403499014,Sweden,Södertälje,Sweden,Nyköping,incoming,
fd150b1d-7cd2-463f-ae9b-e81f47c270e6,2025-01-06 01:37:00,4036.19,SEK,SE8902OVSC20334070794606,SE8902BSOB17404569244252,Sweden,Västerås,Sweden,Skellefteå,outgoing,
c5bdda92-31a3-43ca-91be-d3bedafd5d4f,2025-03-14 15:29:00,37613.35,SEK,SE8902NKXR00859309312215,SE8902GDKU45032945438327,Sweden,Lidingö,Sweden,Kalmar,outgoing,
c653fd2f-7f5f-4e29-bc5d-cd856e9f515a,2025-04-10 11:53:00,41315.87,SEK,SE8902BCGB09402639721004,SE8902EQCK63728076800609,Sweden,Linköping,,Malmö,incoming,Mobile recharge
f0b55e5e-3c28-49b5-a7ff-e8341471927d,2025-03-26 05:47:00,4228.12,SEK,SE8902JDXF35466571430209,SE8902FKHJ95461624405436,,Kalmar,Sweden,Piteå,incoming,Utility bill
d25d81ae-e08d-4e69-92b9-32483c1ac465,2025-03-31 03:39:00,2081.07,SEK,SE8902JHMA69643058655073,SE8902RDOL83252725715066,Sweden,Uddevalla,Sweden,Borås,outgoing,
fa57440e-3c2b-4e0f-b7bc-1ac1d5b6bdb8,2025-05-09 16:06:00,9256.6,SEK,SE8902LFOG32831877730656,SE8902FBTR73223116722714,Sweden,Trollhättan,Sweden,Borlänge,incoming,
1fdee5b1-0ba5-4232-bb5f-99429b4d29d5,2025-04-27 02:24:00,39504.93,SEK,SE8902KPIO16227949467449,SE8902ONKL85026172925302,Sweden,Borås,Sweden,Gävle,outgoing,
3c7662bc-7dfa-4318-9489-ed99d145bd86,2025-03-30 00:24:00,22473.47,SEK,SE8902ZKJC38755928645078,SE8902UAZW13872369602420,Sweden,Linköping,Sweden,Trelleborg,incoming,
c03ff8d9-e688-4cc1-8557-c248a9167a7f,2025-01-30 08:16:00,6119.77,SEK,SE8902QILJ09667839424264,SE8902BQOF94784189390061,Sweden,Karlskrona,Sweden,Karlskrona,incoming,
65dc94ce-9134-425c-b000-7bcb137d733e,2025-02-23 04:31:00,49024.39,SEK,SE8902PLBL16144667744762,SE8902RUPP97970833512919,Sweden,Västerås,Sweden,Piteå,outgoing,
8888fa0f-c142-4e0b-80a5-0c0017a127e6,2025-04-21 04:22:00,29219.11,SEK,SE8902TAHI51097798630045,SE8902MQJP11380705638246,Sweden,Skövde,Sweden,Halmstad,outgoing,
ae857c4b-fb85-4e8f-8c3e-aac1af725648,2025-05-03 22:51:00,44563.7,SEK,SE8902KWSP63038857977275,SE8902POUN96279557917869,Sweden,Karlstad,,Växjö,outgoing,Consulting fee
014b9929-f97c-4706-9246-e65c4a504c4a,2025-03-09 14:23:00,36697.7,SEK,SE8902ITVH26113588018628,SE8902TJON16189488376725,Sweden,Karlstad,Sweden,Halmstad,incoming,
6a775acb-c81b-468c-ac8b-c6ca7ec3cff9,2025-01-02 20:45:00,10909.59,SEK,SE8902FHHP30665400671103,SE8902BXJC93392072105707,Sweden,Uppsala,Sweden,Piteå,outgoing,
8b0febe8-208c-48b3-bf4f-9ae1314a9c13,2025-03-10 01:20:00,43034.78,SEK,SE8902JDLY63782567946635,SE8902SPLV55493875690484,Sweden,Jönköping,Sweden,Kalmar,outgoing,
ba9e0b14-d295-4725-a997-9bd066c5d7d9,2025-03-18 08:15:00,35438.99,SEK,SE8902QSEZ62900642158291,SE8902IRET80983872349375,Sweden,Trollhättan,Sweden,Södertälje,outgoing,
e10b277b-7e83-4083-b9ff-20a4c0bea8ca,2025-02-16 06:37:00,19732.83,SEK,SE8902QIQI47434237190569,SE8902BBDN08764843226603,Sweden,Falun,Sweden,Trelleborg,incoming,
6863dd4d-6bec-4d21-9534-0e967266ff68,2025-05-03 12:55:00,47983.13,SEK,SE8902CRWQ10550122839130,SE8902XFGN05965642065136,Sweden,Ängelholm,Sweden,,incoming,Freelance project payment
0bea0b66-8dea-41c7-9c91-f1a44f1ffb25,2025-02-01 18:06:00,24041.55,SEK,SE8902TKZA24932488770695,SE8902VXXB63484309612552,Sweden,Karlskrona,Sweden,Örnsköldsvik,incoming,
37e37936-9301-464b-8c5a-30ab7e99a8c3,2025-03-04 21:06:00,42678.29,SEK,SE8902ERJA13877835143324,SE8902EWKS60852595775659,Sweden,Nyköping,Sweden,Borlänge,outgoing,
4e5616a6-6ee9-487e-bf37-1c189e0d1189,2025-03-17 00:07:00,43451.95,SEK,SE8902TGDM09742731733206,SE8902AZMF62874749728667,Sweden,Falun,Sweden,Lund,incoming,
46e59134-cc2f-4b5f-841a-d9f84e9c6675,2025-05-18 20:48:00,34340.36,SEK,SE8902ZFCJ85266822978818,SE8902JDLY63782567946635,Sweden,Lidköping,Sweden,Göteborg,incoming,
5d35c994-cec7-4ef2-ab01-8393a96616b3,2025-04-10 08:40:00,32862.17,SEK,SE8902TSIH97788635751412,SE8902LGDS93932200371895,Sweden,Jönköping,Sweden,Lidköping,incoming,
029b448d-152f-430b-aaa3-8e10e3fc0f2e,2025-04-26 12:03:00,43899.14,SEK,SE8902EYGF77551822415743,SE8902YMVD57211621327275,Sweden,Karlskrona,Sweden,Lidköping,incoming,
99d7c3f3-1ae8-434f-a1fc-d9b443474a1d,2025-01-24 12:29:00,22260.78,SEK,SE8902RLHG01713064216795,SE8902VBHN50052224387585,Sweden,Karlstad,Sweden,Norrköping,incoming,
9105d13e-7be8-4ae6-9fe0-84c972d55123,2025-03-19 19:16:00,40848.26,SEK,SE8902UGUU35326815762231,SE8902UDAI89693707440786,Sweden,Östersund,Sweden,Skellefteå,outgoing,
a59e5139-c1d7-4f06-a79b-3647b2d67332,2025-02-12 10:55:00,9114.82,SEK,SE8902KMXN52564213381947,SE8902LTEB55772338700469,Sweden,Borlänge,Sweden,Lidingö,incoming,
f5a07db5-61a9-49ac-bde2-13b1e3770548,2025-02-17 13:26:00,13356.63,SEK,SE8902QDDZ01493266009705,SE8902VBSX39074781358158,Sweden,Malmö,Sweden,Falun,incoming,
8fc5f579-26d2-4d8b-ab3a-da15f38bca6b,2025-01-07 05:13:00,47594.43,SEK,SE8902SJVO55654185313291,SE8902VCAD18253035606269,Sweden,Nyköping,Sweden,Umeå,outgoing,
cd3b4b10-8adb-42c8-b0e4-9447deb41df8,2025-03-24 19:15:00,41565.18,SEK,SE8902UBER10237927754278,SE8902EPQO36893099676290,Sweden,Nyköping,Sweden,Mölndal,incoming,
079c9077-e1a2-4d9a-961d-d16304e434fa,2025-03-14 14:57:00,8237.04,SEK,SE8902QBFU77974903239810,SE8902GGVM41036620748091,,Ängelholm,Sweden,Stockholm,incoming,Utility bill
72de6e7e-3fa5-4fa4-90f4-0114dbfe974f,2025-01-06 19:08:00,44453.87,SEK,SE8902PEZC68306534625963,SE8902ADKD16230449646773,Sweden,Östersund,Sweden,Kalmar,outgoing,
deb76b79-ee1f-4980-94e9-d0eeff861157,2025-03-28 19:38:00,2654.78,SEK,SE8902MQZJ06643246897705,SE8902ZVTV98812993474647,Sweden,Kalmar,Sweden,Örnsköldsvik,outgoing,
b644d840-7acc-48d4-9208-06857b2d61b3,2025-02-07 11:25:00,42586.75,SEK,SE8902TMKE53720750940968,SE8902RQNM94686024135916,Sweden,Lidköping,Sweden,Kristianstad,outgoing,
d22edb09-9c9a-4304-8799-57efa54850cd,2025-01-03 09:31:00,44928.72,SEK,SE8902KMXN52564213381947,SE8902YBUM91649266178467,Sweden,Uppsala,Sweden,Norrköping,incoming,
2aefee83-eca6-4648-9396-3d929e03e5a8,2025-03-18 19:24:00,4284.99,SEK,SE8902SUFL84984390436207,SE8902PLTU47854504283727,Sweden,Örnsköldsvik,,Karlstad,outgoing,Online purchase
dfc3a934-d8d2-4b30-882b-b5ddbe6a5378,2025-03-30 20:51:00,17131.73,SEK,SE8902GRHA70024737117241,SE8902PJBO20718804604298,Sweden,Östersund,Sweden,Eskilstuna,incoming,
1be06ca0-e193-4a00-b414-4431c63d7b87,2025-04-05 13:11:00,44838.35,SEK,SE8902KLMT84633622382072,SE8902OYAH39744900512609,Sweden,Linköping,Sweden,Nyköping,incoming,
73f0eaf3-2302-4058-aed8-9136589fef83,2025-01-20 13:44:00,45822.94,SEK,SE8902LYWY52207782370009,SE8902PSFY01211467765419,Sweden,Göteborg,Sweden,Uppsala,outgoing,
6dfacd7e-49cc-464f-a3c8-760e1e87da83,2025-01-17 11:40:00,19498.08,SEK,SE8902FOXC84791598609467,SE8902SPMV06240825225975,Sweden,Karlstad,Sweden,Kristianstad,incoming,
475baf63-df93-478f-b466-b44cd2ed259d,2025-02-16 02:04:00,49467.64,SEK,SE8902PKJC56529381306922,SE8902BFKJ67373461094245,Sweden,Luleå,Sweden,Stockholm,outgoing,
a5bd0c22-568d-448d-bdc5-226fb7a6e775,2025-05-01 07:24:00,14078.86,SEK,SE8902UNAU13611272599268,SE8902TGDM09742731733206,Sweden,Örebro,Sweden,Luleå,incoming,
3969d38e-ae72-4b3f-a20e-6ec27b89812c,2025-01-23 18:56:00,43678.94,SEK,SE8902OEQF58082660806550,SE8902OYBW39299291170957,Sweden,Örebro,Sweden,Falun,incoming,
89cc58ba-c860-4d55-aaf3-01f9586a83d0,2025-02-07 12:46:00,43679.76,SEK,SE8902QIQI47434237190569,SE8902WSHS28438837480311,Sweden,Motala,Sweden,Landskrona,incoming,
ecde97e9-e453-4a1c-bcb6-6b3a18be9dd6,2025-03-21 21:46:00,32531.44,SEK,SE8902PMAG08583189181534,SE8902KLES25420753966546,Sweden,Alingsås,Sweden,Linköping,incoming,
d8ccb427-4ace-4c29-8407-59666f0ec538,2025-04-07 09:21:00,7477.96,SEK,SE8902KLES25420753966546,SE8902EOQK87745075861922,Sweden,Stockholm,Sweden,,outgoing,Rent transfer
58d52cdf-66c2-4b80-bd8f-b68845e7380d,2025-02-25 17:17:00,49792.27,SEK,SE8902KFFN35109779680770,SE8902EOQK87745075861922,Sweden,Uddevalla,Sweden,Lidingö,incoming,
f1a6dc27-5d6a-4f91-ad59-2f9643c6c899,2025-03-01 16:59:00,46518.55,SEK,SE8902ZDZF35824709915348,SE8902OEQF58082660806550,Sweden,Norrköping,Sweden,Borås,incoming,
1acdbafd-53ec-41bf-a051-d4b945a89a7e,2025-03-18 15:57:00,24292.3,SEK,SE8902ZBRA01455414601958,SE8902EHTU59069815598850,Sweden,Skellefteå,Sweden,Kalmar,outgoing,
5de15411-f449-4894-95cf-200d3a897fd0,2025-04-21 16:04:00,8282.75,SEK,SE8902OETG93189334327881,SE8902VYBF24172056441453,Sweden,Stockholm,Sweden,Trollhättan,outgoing,
5ce244a7-e7fb-4a78-90c4-c121854c7fcc,2025-01-30 06:04:00,40141.65,SEK,SE8902NDNE36671961231780,SE8902CEKC27544305100945,Sweden,Lidköping,Sweden,Lidingö,outgoing,
a81a4469-e59f-4503-9d10-2a94fe77108b,2025-01-02 13:35:00,43982.2,SEK,SE8902IGWD35040860470840,SE8902XYRM52103884724966,Sweden,Gävle,Sweden,Trollhättan,outgoing,
aafe56a0-4483-485e-864f-2a19d5d654bd,2025-03-25 17:37:00,46940.2,SEK,SE8902PLOQ67311426466791,SE8902RFAD93127690350624,Sweden,Jönköping,Sweden,Linköping,incoming,
9ab3ec84-483e-4f63-aca0-65c4d8ecf883,2025-02-02 01:10:00,27058.31,SEK,SE8902XBIN60287954526260,SE8902VUUX56420531096812,Sweden,Piteå,Sweden,Borås,incoming,
c488ba8d-9b9b-4987-ba96-0438d758ec58,2025-04-18 08:47:00,20021.5,SEK,SE8902IXLN09147641003463,SE8902QIQI47434237190569,Sweden,Örnsköldsvik,Sweden,Södertälje,outgoing,
8331c69b-c522-4d44-9852-7a16db87ca30,2025-03-14 02:27:00,17663.18,SEK,SE8902PZDL59107473276443,SE8902GVKT62124718311587,Sweden,Uddevalla,Sweden,Jönköping,outgoing,
21b4a593-62f4-4b74-bb79-eddd5e5ff55a,2025-01-21 15:50:00,45998.09,SEK,SE8902OJZV87378441905395,SE8902QSEX48124440213093,Sweden,Landskrona,,Sandviken,incoming,Salary payment
0ebe8a5a-613f-4015-8bfb-222ab628668b,2025-01-11 00:09:00,29685.25,SEK,SE8902VPUM81969837191902,SE8902LNMM65005427787530,Sweden,Örnsköldsvik,Sweden,Kristianstad,incoming,
866da652-863b-41cc-8626-ad5bba87eed6,2025-04-30 01:33:00,10616.9,SEK,SE8902GDTV65148682209789,SE8902PTQI05277402468840,Sweden,Nyköping,Sweden,Trollhättan,incoming,
980ab6aa-8c1e-4f52-9941-5cece595756c,2025-05-13 09:02:00,30182.54,SEK,SE8902XPHP30865499209335,SE8902RYFQ25380828380867,Sweden,Skellefteå,Sweden,Skövde,incoming,
af84c8e4-7693-4323-aa6e-046e11ea3336,2025-03-15 10:17:00,13857.2,SEK,SE8902TJBO76009734317061,SE8902LFPB25372838213647,Sweden,Falun,Sweden,Sundsvall,incoming,
90550ec5-7807-453f-9327-48aca60d5aa8,2025-04-16 14:54:00,22318.78,SEK,SE8902MQJP11380705638246,SE8902MJPO40977388006286,Sweden,Södertälje,Sweden,Lidingö,incoming,
ac80fa4f-a10a-45ae-8926-0cd3dda60191,2025-04-12 02:07:00,34621.05,SEK,SE8902AAEJ67825986403885,SE8902LEVI44801863486814,Sweden,Helsingborg,Sweden,Landskrona,incoming,
587eab46-3dd3-4d36-9aff-0251c27f3f66,2025-03-01 07:42:00,12099.91,SEK,SE8902YIXR29588609244770,SE8902ERJA13877835143324,Sweden,Sundsvall,Sweden,Sundsvall,outgoing,
c04b7ef5-086e-4c6f-b6e9-7074c3efd700,2025-03-17 15:31:00,35511.64,SEK,SE8902BUFN52320844378385,SE8902QIDW01871973556269,Sweden,Landskrona,Sweden,Kristianstad,incoming,
579adafa-9a44-4570-bab5-41ecaac790d9,2025-01-29 12:03:00,24376.06,SEK,SE8902CHPG90425118808478,SE8902KMXN52564213381947,Sweden,Södertälje,Sweden,Alingsås,incoming,
b26a9b10-af2e-4d4a-970f-09865b390d87,2025-03-21 10:04:00,38973.55,SEK,SE8902OBNT50973876422839,SE8902RUFS60316465651336,Sweden,Skellefteå,Sweden,Örnsköldsvik,outgoing,
5eac2885-8abd-49e5-b198-d123bb8b0ecc,2025-01-15 06:02:00,77.29,SEK,SE8902IWYC64669423845053,SE8902NNNO44225102810397,Sweden,Alingsås,Sweden,Motala,incoming,
c263881c-82f0-4b5a-8fdc-d309a3856381,2025-02-17 01:04:00,13880.05,SEK,SE8902XYWW06047880682425,SE8902TEZZ10595111121627,Sweden,Falun,Sweden,Skellefteå,outgoing,
98230598-d619-496a-8a2f-04a26a3cfe85,2025-04-10 04:36:00,8179.86,SEK,SE8902GXGJ09737434359792,SE8902UIXL22740523863004,Sweden,Varberg,Sweden,Motala,outgoing,
8a3c2583-a413-4d7f-a7c5-377da4fb136d,2025-01-16 12:56:00,41940.41,SEK,SE8902BBBD92900838719471,SE8902XFYN40331665173936,Sweden,Norrköping,,Stockholm,outgoing,Payment for invoice #9846
66a229dd-cb5a-4103-a87f-9bbc7b9b22fe,2025-05-12 06:34:00,18373.43,SEK,SE8902KZIO19030755409685,SE8902TONI18274393550042,Sweden,Kalmar,Sweden,Skövde,outgoing,
03a1a78c-100d-4a02-bf48-ea6f1d302292,2025-02-18 14:07:00,1963.61,SEK,SE8902YFRV85699768159258,SE8902QSEX48124440213093,Sweden,Lidköping,Sweden,Varberg,outgoing,
e48537a8-a2c5-45d5-b112-af73b9c1ab88,2025-01-15 07:08:00,29061.66,SEK,SE8902WPAU97779463181066,SE8902MJJU05220306140238,Sweden,Södertälje,Sweden,Falun,incoming,
11842bfa-91e3-4af3-9d7b-ad6148591069,2025-01-06 12:21:00,16070.78,SEK,SE8902FVFT61557043346714,SE8902XFYN40331665173936,Sweden,Umeå,Sweden,Växjö,outgoing,
3282dcf3-9a9a-4603-8623-e641bd49ad7d,2025-04-10 14:40:00,14625.16,SEK,SE8902VPUM81969837191902,SE8902FUEO19973931032909,Sweden,Karlstad,Sweden,Falun,outgoing,
bb73981f-af98-4d7c-a811-eb025b659fac,2025-05-15 15:36:00,21182.24,SEK,SE8902YIXR29588609244770,SE8902SJTM65462604716724,Sweden,Gävle,Sweden,Luleå,outgoing,
2b2f7610-973b-462c-b600-3752db8707f9,2025-05-10 08:10:00,21346.44,SEK,SE8902HTRS03259438277897,SE8902OLFT37200388827050,Sweden,Karlskrona,Sweden,Helsingborg,incoming,
a640ccc6-4d79-42d1-be2c-85c2f67032cb,2025-01-27 17:24:00,42427.19,SEK,SE8902CKBV64663475183727,SE8902BNCT48612177889839,Sweden,Östersund,Sweden,Ängelholm,outgoing,
c5fa6a03-6d1c-430f-a6b7-62df5556f29f,2025-03-16 17:27:00,7168.03,SEK,SE8902OTGT26923733226539,SE8902UJGR36411837401781,Sweden,Borlänge,Sweden,Ängelholm,outgoing,
93b75cc0-0f09-4751-bfad-a2df1f49c20d,2025-05-18 22:03:00,23955.43,SEK,SE8902ZQSR31963404580039,SE8902LUGA16653984392162,Sweden,Stockholm,Sweden,Falun,outgoing,
92e6f910-5b43-410d-924b-9b1fe4c7e948,2025-05-01 17:58:00,44507.78,SEK,SE8902OSPT65036097285857,SE8902TDQR72645888062798,Sweden,Trelleborg,Sweden,Stockholm,incoming,
4639358c-e706-42fa-a33b-16677fa3e939,2025-04-09 18:08:00,43556.96,SEK,SE8902HCFQ50732586147290,SE8902DAYC14364335693782,Sweden,Falun,Sweden,Mölndal,incoming,
308e36ef-2d4e-427f-bb4f-a71e5b1a10a6,2025-04-20 04:34:00,9897.16,SEK,SE8902ABOS54302823852209,SE8902UGGW38274485777478,,Skellefteå,Sweden,Sandviken,incoming,Insurance payout
c98ac471-0dcd-4395-bfb9-a53eca1b1742,2025-04-06 10:24:00,44815.76,SEK,SE8902KEUK66106098793775,SE8902SUPU22107368286746,Sweden,Motala,Sweden,,outgoing,Consulting fee
85df918e-4743-4bb4-958a-25d6343b019a,2025-01-14 06:27:00,42359.57,SEK,SE8902NLPV05101680537537,SE8902DVSD57008700941701,Sweden,Falun,Sweden,Västerås,outgoing,
4c2ea395-e49c-43f6-a0b1-ec005fd41ad9,2025-02-02 21:43:00,10748.29,SEK,SE8902OEJT81666216962345,SE8902GXQE70403294190338,Sweden,,Sweden,Skövde,incoming,Loan repayment
eafb2d52-2312-4153-b9bb-5d7a1d21a4d0,2025-05-09 09:27:00,42322.8,SEK,SE8902QLYH24628869288269,SE8902WRRU80784544437204,Sweden,Ängelholm,Sweden,Örebro,incoming,
fba107a7-5eee-424f-8c46-6c20a99ebbae,2025-05-14 19:45:00,20833.5,SEK,SE8902HHVE14882891293350,SE8902QLQD50953604363689,Sweden,Uddevalla,Sweden,Norrköping,outgoing,
9e0ab0d7-9b47-4a7b-9fb2-1a93872f6782,2025-02-28 10:15:00,22885.64,SEK,SE8902AHVW14609154839055,SE8902GYZA91851265600454,Sweden,Varberg,Sweden,Sundsvall,outgoing,
eeedc986-d48c-4932-94fb-ade658c7ec85,2025-01-21 18:34:00,47480.85,SEK,SE8902REOE84824920257605,SE8902GXGJ09737434359792,Sweden,Växjö,Sweden,Sundsvall,incoming,
058a1a3e-a839-45c7-b8e3-29e1e11b7983,2025-02-08 20:04:00,18291.43,SEK,SE8902BTKI53390685216432,SE8902XPRV76493567899496,Sweden,Jönköping,Sweden,Trollhättan,incoming,
8e11c6b5-12d2-43b4-ac9a-b9a332602bde,2025-02-04 18:04:00,9299.56,SEK,SE8902VJEF22408425695352,SE8902YIXR29588609244770,Sweden,Motala,Sweden,Stockholm,outgoing,
5aecef64-c960-49fa-91e6-81ce3e747c70,2025-03-30 15:44:00,40531.51,SEK,SE8902JDXF35466571430209,SE8902EJYN15169896233918,Sweden,Borås,Sweden,Södertälje,incoming,
2e39cce9-b17d-4454-bf7b-f2cbe13d21d5,2025-03-13 19:42:00,32784.27,SEK,SE8902KWGC09517167288801,SE8902ZKJC38755928645078,Sweden,Borås,Sweden,,incoming,Reimbursement for travel
9808f755-e841-4aac-ad54-435617c4b235,2025-03-18 23:07:00,40246.76,SEK,SE8902XCIR72675281902466,SE8902FSHA42297476809642,Sweden,,Sweden,Kristianstad,incoming,Utility bill
862b0b3a-c2f8-4932-a938-808081c2bc8c,2025-04-30 12:45:00,38312.1,SEK,SE8902QVVH33425126369593,SE8902UOQA63786044169527,Sweden,Landskrona,Sweden,Landskrona,incoming,
3973d223-4702-4694-a48a-009b6ff71a1f,2025-01-31 21:33:00,1912.85,SEK,SE8902EMIT82352727650511,SE8902KMID87590796935719,,Gävle,Sweden,Östersund,incoming,Insurance payout
cb7e2997-31a9-4ba2-bbde-5210a47f4816,2025-03-19 23:55:00,23051.47,SEK,SE8902FTIV24633690574571,SE8902MEPG75869905095161,,Varberg,Sweden,Trollhättan,outgoing,Insurance payout
db3e7aaf-83cb-4757-872f-1da10839f258,2025-05-14 06:32:00,18589.45,SEK,SE8902LCFU45262185232485,SE8902BABM26306156053804,Sweden,Ängelholm,Sweden,Umeå,incoming,
fa88b451-f0e2-4f48-8dbb-f874690d3bc4,2025-04-20 20:33:00,36683.59,SEK,SE8902CKLN78195298715336,SE8902CRKA97370313824795,Sweden,Trollhättan,Sweden,Örebro,incoming,
70deb1ac-29d1-4df5-b962-005affc3261e,2025-02-01 20:31:00,21313.31,SEK,SE8902MJPO40977388006286,SE8902SXSV66139578019742,Sweden,Motala,Sweden,Piteå,outgoing,
37a0682a-06ae-42a6-a8c3-462f7d261c63,2025-05-07 08:02:00,31886.94,SEK,SE8902HEMI79004079416247,SE8902TBKW34062991571482,Sweden,Luleå,Sweden,Gävle,incoming,
fdcb7fbd-c1d8-49d7-a792-4b7a247a4ce4,2025-05-09 00:21:00,44233.3,SEK,SE8902PLOQ67311426466791,SE8902NFJG83208273691327,Sweden,Göteborg,Sweden,Landskrona,outgoing,
bfca5100-8182-4263-bdfd-7e616d2ab2aa,2025-04-16 12:43:00,37707.55,SEK,SE8902AZOB63571733972059,SE8902JXAL47272008936438,Sweden,Lund,Sweden,Kalmar,incoming,
cca061fa-92cd-4b4e-8413-365f114d393c,2025-03-08 20:35:00,11017.36,SEK,SE8902CYPH60544976843583,SE8902OARH91598307982968,Sweden,Linköping,Sweden,Skövde,outgoing,
1eae086d-08d1-4d51-921a-025d6b40e3a9,2025-01-27 20:36:00,25684.06,SEK,SE8902BADP38378986803145,SE8902QCOM51159179331018,Sweden,Gävle,Sweden,Skövde,outgoing,
8d63733a-0ddc-416a-818f-86d93e647bda,2025-04-17 20:40:00,27509.65,SEK,SE8902DQLW24559347520043,SE8902SIKL89762687070372,Sweden,Jönköping,Sweden,Lidköping,incoming,
43f22d10-2c7d-4889-9c33-a78fe0230870,2025-01-27 01:07:00,34788.37,SEK,SE8902WRAH16184147348462,SE8902EHTU59069815598850,Sweden,Landskrona,Sweden,Malmö,incoming,
